from_address,no_day_active,total_tx,avg_hour_act_per_day,avg_hour_freq
0xc84e57568e089aa6226380af45a674a391cf95a8,1,2,1.0,2.0
0xbbf87d2fe132ae710cdfd04e18e6ccc3d56f9364,1,2,1.0,2.0
0x0e113904cb1d53cabb324927dffae2f8f6705111,21,599,10.761904761904763,2.0952380952380953
0x3b3ae790df4f312e745d270119c6052904fb6790,21,589,13.619047619047619,1.4761904761904763
0x0aabebdabc7640410af5d901d4e460f174a4c946,1,1,1.0,1.0
0x00000000500e2fece27a7600435d0c48d64e0c00,21,2838,20.142857142857142,5.9523809523809526
0x00004ec2008200e43b243a000590d4cd46360000,14,42,1.2857142857142858,2.2142857142857144
0xd291328a6c202c5b18dcb24f279f69de1e065f70,14,43,1.6428571428571428,1.7857142857142858
0x000000a55f4ac9269c9bda70f5036288554600d3,16,47,2.375,1.125
0x6eeeafa18f7e764234affbe2a29c24be76184f46,21,240,8.095238095238095,1.0
0x00006fd4c300374c00d1a68d7ae46d00ba0058fa,4,44,4.25,2.25
0x3c005ba2000f0000ba000d69000ac8ec003800bc,6,28,1.8333333333333333,2.3333333333333335
0x2d4a5371de2824d5351463a4bed25558f9e92927,1,2,1.0,2.0
0xbf971824421fa3778cb638bdeb79b8d5223e0fe6,6,6,1.0,1.0
0x688d599fad5cfb1f48145d7b53d824e0a743ceaa,1,4,3.0,1.0
0xe29bce72fd4977e5dcb2fdbbc7c399f3117f1338,1,1,1.0,1.0
0xf46a58c9cf612bb9d37512e9495688b40d41a8e7,1,1,1.0,1.0
0x0000000000753a65f1917d8db21c8897e6af1979,10,28,1.3,2.1
0xd593f31c1402f407ef086755ccfa767ba43f2a9b,16,94,2.5,2.25
0xd7c09e006a2891880331b0f6224071c1e890a98a,13,280,10.307692307692308,1.5384615384615385
0x2caedb2d7a006ac2a1d250d798cee63cccdac90b,3,12,1.3333333333333333,3.3333333333333335
0xddfe7c74777848e86d55575cd40cdada596e866d,3,4,1.0,1.3333333333333333
0x47bde9d071c4be4bbcac91901ec6ce84e2134910,1,1,1.0,1.0
0xb80fdc10c08b717df6d7a47890a62c9088324b47,10,31,1.3,2.3
0x0c3de458b51a11da7d4616f42f66c861e3859d3e,21,1526,19.952380952380953,3.0952380952380953
0xd62707f513f4b472d0badd922d74c49e06d9e7c7,18,87,2.2777777777777777,1.8888888888888888
0xaaeeb764a6aebe50135f3454ea86382c68154e1d,21,354,6.904761904761905,1.9523809523809523
0x924175a7ce9808cd9da18d152dc8c13fd28757a5,16,58,2.6875,1.3125
0xa80db00007020e013fa10d0560700c0018003b8b,21,1398,14.523809523809524,4.095238095238095
0x031f1ad10547b8deb43a36e5491c06a93812023a,18,74,3.2777777777777777,1.1111111111111112
0x01109d665a002b1bcba3b70033001b00db000028,1,1,1.0,1.0
0x24902aa0cf0000a08c0ea0b003b0c0bf600000e0,21,3381,22.857142857142858,6.523809523809524
0x25553828f22bdd19a20e4f12f052903cb474a335,21,1873,20.571428571428573,3.761904761904762
0x37eb12c7592fd3a8c1a2f9474d75b5cfc47a6980,17,188,4.705882352941177,1.7647058823529411
0xc57d494758298e9d3d816a9b4efe4e8a662febea,9,25,2.2222222222222223,1.1111111111111112
0x8ff38490746d83ab285c0ee08c3bd5098949b39c,1,1,1.0,1.0
0xf71530c1f043703085b42608ff9dcccc43210a8e,18,180,5.666666666666667,1.3888888888888888
0x00000007fed72094c3f25377d506e7938fa01e23,20,91,3.8,1.05
0xfb745fa1824bb085362a7f0933017ab41d24e05c,21,283,7.190476190476191,1.4285714285714286
0xbadffffffff3f678866b558e3fd0a2a4deb4dc48,19,755,11.157894736842104,2.736842105263158
0xa57bd00134b2850b2a1c55860c9e9ea100fdd6cf,21,8626,22.952380952380953,17.0
0x6dd6f01f42fd789479bc1c04f13c72a0c809d649,1,1,1.0,1.0
0x000000adf684e05b0e33f8724fff2e9ce8cc6248,20,118,3.1,1.35
0x99c9da41cf8bb8cbf0a0b26ec6e24ba4672e874e,1,1,1.0,1.0
0xe30835d2f659fc5100b5a588d0c42199638f7220,3,3,1.0,1.0
0x906244f8c11d25fa77b0b35fc075372298ae7c0a,21,352,8.476190476190476,1.4761904761904763
0xbfef411d9ae30c5b471d529c838f1abb7b65d67f,21,1511,18.285714285714285,3.2857142857142856
0x283949d7c2ad3c8bca304df6aa5d9a2a78e02b77,1,1,1.0,1.0
0xdef171fe48cf0115b1d80b88dc8eab59176fee57,21,12055,23.952380952380953,23.476190476190474
0x860bd2dba9cd475a61e6d1b45e16c365f6d78f66,6,9,1.0,1.5
0x956cdf6a080890106cec7b5dda5b822460b599a8,1,1,1.0,1.0
0x5ee28853547b5733f72f40bd54f5d55ae54cce52,20,112,3.3,1.4
0x7d00a2bc1370b9005eb100004da500924600a2e1,21,190,4.476190476190476,1.6666666666666667
0xe07436c3c81a289700d80cc1f6a19aa07d07ad1b,14,52,2.0,1.6428571428571428
0xda72bd401878867588ca0ce0af1f2243009f172c,12,23,1.5833333333333333,1.0833333333333333
0x11111112542d85b3ef69ae05771c2dccff4faa26,21,338,10.761904761904763,1.0476190476190477
0x1bfc6bfb71963b15ea22d3d8d8fd14181f8f665c,1,1,1.0,1.0
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,21,48361,24.0,95.38095238095238
0xf65f4ab80491fb8db2ecd1ffc63e779261bf0b36,8,12,1.375,1.125
0x88183c43b4e26cce0ba3e6b68b40b77487ddfbad,2,9,1.5,2.5
0x8a9c022926fb7ddd92495f91344ed65e21ea563d,7,45,3.0,1.8571428571428572
0x2c378c64e4e3d2a37081c895dd598682377814ee,13,92,4.153846153846154,1.2307692307692308
0x5de74629dd64fbd6b0c571ecc010dd4345185cc8,1,2,2.0,1.0
0x4cf32670a53657596e641dfcc6d40f01e4d64927,1,1,1.0,1.0
0x46c4128981525aa446e02ffb2ff762f1d6a49170,16,192,4.5,2.25
0xf63c1cb797b78b54780df7efdf35378442d8392a,18,116,3.0555555555555554,1.8888888888888888
0x30a123cbf79fdb6ac10556b20531545de0da652b,21,301,7.428571428571429,1.380952380952381
0x50d148d0908c602a56884b8628a36470a875eeb2,21,419,9.428571428571429,1.4761904761904763
0x7968edaef6e70a406bcbc799682e05e512a42b68,10,20,1.7,1.2
0x77cce89d49171a70ad5caccb5104af0183484fec,9,51,2.5555555555555554,2.0
0xb4247d5978060387c0fe91d13a90d5711f65b7ce,3,4,1.3333333333333333,1.0
0x6ee33c4a192118ea664612aec6f7b6e4aef78b87,5,5,1.0,1.0
0xbcd5c988711c9a7c308ee6ab7898b6503de4be58,3,6,1.0,2.0
0x82765569c42a471d0e7570448560d00237a42f12,2,2,1.0,1.0
0x2a0fe598e69a4fc882f6f7a954662cf0a0819467,2,3,1.0,1.5
0x589be9ccb62e7148413e3df4f3d6a1ce6954cf17,5,6,1.2,1.0
0x0000000000007f150bd6f54c40a34d7c3d5e9f56,21,869,14.142857142857142,2.2857142857142856
0x420a50a62b17c18b36c64478784536ba980feac8,12,43,2.0833333333333335,1.75
0xe911519dc7f35996c6ad5c8a53e82b101af790d6,9,33,1.7777777777777777,2.0
0x2339d36bce71c97772e54c76ff6b4c74c9dd8f86,18,87,3.2222222222222223,1.1666666666666667
0xf25d1cea9772e2584e0a1d4c11abea2aeb9b077b,13,54,3.5384615384615383,1.0
0x30689375f7ae75fb85d3a9cb7058ff231dd9f91c,10,14,1.4,1.0
0xd79d374d3591355283f8590fd715785ce45f5ef2,2,2,1.0,1.0
0x00000000032962b51589768828ad878876299e14,13,21,1.6153846153846154,1.0
0x22229ff3000000f21b45530379a38b006a190000,4,6,1.0,1.5
0x98c3d3183c4b8a650614ad179a1a98be0a8d6b8e,21,20555,23.761904761904763,40.857142857142854
0xd050e0a4838d74769228b49dff97241b4ef3805d,20,202,5.25,1.6
